COD ALUMNO,AÑO,SEMESTRE,SIGLA,NOTA FINAL,PPA,CRÈDITOS_PREVIOS,MAX_PROMEDIO,MIN_PROMEDIO,MAX_SIGLA,MIN_SIGLA,MAJOR CÓDIGO SELECCIONADO,MAJOR SELECCIONADO,CRÉDITOS SEMESTRE
347832,2017,1,"['ICS1113', 'FIS1513', 'ESE4045', 'FIS1523', 'MAT1630']","[4.5, 4.3, 5.8, 5.0, 3.9]",4.447826086956521,115.0,5.7,3.6,RII2001,FIS1513,M104,MAJOR EN INGENIERÍA ELÉCTRICA,50.0
347832,2017,2,"['IEE1100', 'IIC1103', 'RII3001', 'DPT5803', 'LET0003', 'MAT1630']","[5.1, 5.2, 5.0, 6.3, 5.0, 4.9]",4.5242424242424235,165.0,5.8,3.6,ESE4045,FIS1513,M104,MAJOR EN INGENIERÍA ELÉCTRICA,50.0
347832,2018,1,"['IEE2103', 'ING2040', 'DPT6300', 'ESE4036', 'IEE1533', 'IEE2123']","[3.2, 6.1, 6.7, 6.2, 4.7, 2.4]",4.674418604651163,215.0,6.3,3.6,DPT5803,FIS1513,M104,MAJOR EN INGENIERÍA ELÉCTRICA,55.0
347832,2018,2,"['IEE2123', 'RII4001', 'IEE2713', 'EYP1113']","[4.9, 5.6, 3.9, 4.1]",4.683333333333334,270.0,6.7,2.4,DPT6300,IEE2123,M104,MAJOR EN INGENIERÍA ELÉCTRICA,35.0
347832,2019,1,"['BIO110C', 'IEE2313', 'IEE2713', 'IEE2213', 'IEE2413']","[4.6, 4.7, 4.6, 4.3, 5.2]",4.660655737704918,305.0,6.7,2.4,DPT6300,IEE2123,M104,MAJOR EN INGENIERÍA ELÉCTRICA,50.0
347832,2019,2,"['IEE2103', 'IEE2463', 'IEE2183', 'RII6001']","[4.0, 5.2, 5.4, 5.4]",4.6633802816901415,355.0,6.7,2.4,DPT6300,IEE2123,M104,MAJOR EN INGENIERÍA ELÉCTRICA,30.0
347832,2020,1,"['IEE2613', 'IEE2473', 'IEE3234', 'IEE2393']","[3.8, 5.2, 5.4, 6.4]",4.6792207792207785,385.0,6.7,2.4,DPT6300,IEE2123,M104,MAJOR EN INGENIERÍA ELÉCTRICA,35.0
347833,2016,2,"['BIO141C', 'ICS1513', 'TTF063', 'MAT1203', 'MAT1610', 'DPT6300']","[4.1, 4.7, 4.2, 4.3, 2.9, 6.5]",3.76,50.0,5.8,2.1,FIL188,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",55.0
347833,2016,3,['MAT1610'],[2.5],4.023809523809525,105.0,6.5,2.1,DPT6300,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",10.0
347833,2017,2,"['IIC1103', 'MAT1610', 'LET0003', 'QIM100A', 'RII3001']","[4.5, 3.3, 5.9, 5.4, 6.2]",3.891304347826087,115.0,6.5,2.1,DPT6300,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",45.0
347833,2018,1,"['RII4001', 'MAT1610', 'IDI1015']","[6.0, 3.4, 5.2]",4.184375,160.0,6.5,2.1,DPT6300,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",25.0
347833,2018,2,"['IDI2015', 'IDI2995', 'ICS2985', 'MAT1610']","[5.3, 4.5, 7.0, 4.0]",4.245945945945946,185.0,6.5,2.1,DPT6300,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",40.0
347833,2019,2,"['MAT1620', 'FIS1514']","[1.0, 2.3]",4.415555555555557,225.0,7.0,2.1,ICS2985,MAT1610,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",20.0
347833,2020,1,"['DNO041', 'MAT1620']","[6.6, 4.3]",4.189795918367347,245.0,7.0,1.0,ICS2985,MAT1620,M127,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK INGENIERÍA Y DISEÑO",20.0
347834,2016,2,"['FIS1513', 'DPT5460', 'IIC1103', 'ENF1118', 'LET0003', 'MAT1620']","[3.4, 6.3, 2.5, 5.3, 4.6, 4.6]",4.38,50.0,4.9,3.6,ING1004,QIM100A,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,55.0
347834,2016,3,['MAT1640'],[5.2],4.328571428571428,105.0,6.3,2.5,DPT5460,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,10.0
347834,2017,1,"['MAT1630', 'BIO110C', 'TTF028', 'ICE1513', 'QIM100A', 'RII1001']","[4.5, 4.5, 5.3, 5.1, 4.9, 5.1]",4.404347826086957,115.0,6.3,2.5,DPT5460,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,55.0
347834,2017,2,"['IIC1103', 'DPT5461', 'ING1024', 'ICS1513', 'IIQ1003', 'AST0111']","[5.0, 6.7, 4.6, 4.4, 5.1, 4.7]",4.5588235294117645,170.0,6.3,2.5,DPT5460,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,55.0
347834,2018,1,"['RII2001', 'ICE2005', 'TTF068', 'DPT8300', 'ICC2304', 'ICE2313']","[4.4, 4.5, 5.1, 7.0, 4.5, 4.7]",4.651111111111111,225.0,6.7,2.5,DPT5461,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,50.0
347834,2018,2,"['ICE2604', 'RII3001', 'FIS1533', 'DPT8300', 'EYP1113', 'MUC1000']","[4.8, 3.6, 4.6, 7.0, 3.2, 5.4]",4.696363636363637,275.0,7.0,2.5,DPT8300,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,50.0
347834,2019,1,"['DPT8300', 'ICE2114', 'ICH2304', 'DPT5000', 'ICC2104', 'ICH1104']","[7.0, 4.8, 5.0, 7.0, 4.8, 4.6]",4.690769230769232,325.0,7.0,2.5,DPT8300,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,50.0
347834,2019,2,"['ICE2614', 'RII3001', 'EYP1113', 'DPT8300', 'ICH2114', 'ICE2413']","[5.0, 5.8, 4.4, 7.0, 4.8, 4.5]",4.763999999999999,375.0,7.0,2.5,DPT8300,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,50.0
347834,2020,1,"['RII4001', 'ICE2703', 'ING2030', 'DPT8300', 'ICE2533', 'ICE3233']","[4.4, 5.9, 6.6, 7.0, 5.0, 5.0]",4.794117647058823,425.0,7.0,2.5,DPT8300,IIC1103,M119,MAJOR EN INGENIERÍA CIVIL - TRACK INGENIERÍA ESTRUCTURAL,50.0
347835,2016,2,"['MAT1610', 'DPT6300', 'IIC1103', 'MAT1203', 'ICS1513', 'LET0003']","[4.8, 6.8, 4.6, 4.6, 4.9, 6.2]",4.4,50.0,5.3,3.0,ING1004,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347835,2016,3,['MAT1620'],[3.6],4.809523809523808,105.0,6.8,3.0,DPT6300,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347835,2017,1,"['RII3001', 'FIS1513', 'BIO141C', 'EAA104A', 'MAT1620', 'TTF081']","[5.5, 4.5, 5.3, 5.6, 4.5, 6.0]",4.7043478260869565,115.0,6.8,3.0,DPT6300,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347835,2017,2,"['MAT1630', 'ICS1113', 'MAT1640', 'RII4001', 'IIC2972', 'ICM2313', 'IIQ1003']","[3.5, 3.9, 4.0, 5.9, 7.0, 5.8, 5.6]",4.867647058823528,170.0,6.8,3.0,DPT6300,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
347835,2017,3,['MAT1630'],[4.6],4.869565217391305,230.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347835,2018,1,"['EYP1113', 'ICS1113', 'IIC2713', 'IIC2981', 'MEB174', 'ICS2813']","[3.6, 5.0, 6.3, 7.0, 6.6, 4.5]",4.858333333333333,240.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347835,2018,2,"['IIC2233', 'ICS2523', 'FIS1533', 'IIC2733']","[4.5, 5.2, 3.2, 5.9]",4.9241379310344815,290.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347835,2018,3,['EYP1113'],[3.8],4.8969696969696965,330.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347835,2019,1,"['IIC2413', 'FIS1533', 'ICS2121', 'EYP1113', 'ICS2613', 'IIC2985']","[5.4, 5.0, 3.9, 4.1, 4.0, 7.0]",4.864705882352942,340.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
347835,2019,2,"['MEB166', 'EAA203L', 'IIC2143', 'ING2030', 'ICS2562', 'TSL515']","[6.9, 6.7, 5.2, 6.4, 5.5, 6.8]",4.87,400.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347835,2020,1,"['ICS3313', 'IIC2343', 'ICS2123', 'IIC2764', 'IIC3103', 'RII5001']","[6.3, 5.7, 5.1, 7.0, 5.1, 6.2]",5.0296703296703305,455.0,7.0,3.0,IIC2972,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347836,2016,2,"['ING1004', 'QIM100A', 'LET0003', 'MAT1610', 'ICS1513']","[5.5, 4.8, 5.8, 5.1, 5.7]",3.68,50.0,5.7,2.0,FIL188,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347836,2016,3,['MAT1203'],[5.4],4.53,100.0,5.8,2.0,LET0003,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347836,2017,1,"['MUC701', 'TTF021', 'FIS1513', 'MAT1620', 'IIC1103', 'DPT5460']","[5.8, 5.2, 3.7, 4.4, 4.3, 6.6]",4.609090909090909,110.0,5.8,2.0,LET0003,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347836,2017,2,"['MAT1630', 'IIQ1003', 'MAT1640']","[3.7, 4.6, 4.3]",4.6909090909090905,165.0,6.6,2.0,DPT5460,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,30.0
347836,2017,3,['MAT1630'],[3.6],4.615384615384615,195.0,6.6,2.0,DPT5460,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347836,2018,1,"['ICM2313', 'FIS1513', 'MAT1630', 'BIO141C', 'ICS1113']","[5.1, 2.9, 4.4, 4.9, 4.4]",4.565853658536585,205.0,6.6,2.0,DPT5460,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347836,2018,2,"['FIS1533', 'ICE1513', 'EYP1113', 'ING2030', 'ICS2523', 'RII4001']","[3.2, 4.5, 2.6, 4.7, 3.3, 6.3]",4.52156862745098,255.0,6.6,2.0,DPT5460,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347836,2019,2,"['EYP1113', 'ICS2523', 'FIS1533']","[3.0, 5.2, 3.0]",4.411290322580644,310.0,6.6,2.0,DPT5460,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,30.0
347837,2016,2,"['QIM100A', 'DPT5460', 'MAT1203', 'ICS1513', 'LET0003', 'MAT1610']","[6.0, 6.6, 4.7, 5.1, 6.4, 5.4]",4.1,50.0,5.7,2.7,FIL188,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,55.0
347837,2016,3,['MAT1620'],[4.4],4.8952380952380965,105.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,10.0
347837,2017,1,"['IIQ1003', 'TTF028', 'MAT1630', 'IIC1103', 'DPT5400', 'MAT1640']","[5.5, 5.6, 3.2, 5.5, 6.5, 4.8]",4.852173913043479,115.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,55.0
347837,2017,2,"['IIC2233', 'FIS1513', 'MAT1630', 'TTF085']","[4.3, 3.7, 4.6, 5.3]",4.920588235294118,170.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,40.0
347837,2017,3,['EYP1113'],[2.9],4.835714285714285,210.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,10.0
347837,2018,1,"['EYP1113', 'ICM2313', 'FIS1533', 'RII2001', 'FIS1513']","[4.4, 5.5, 4.2, 4.9, 5.2]",4.747727272727274,220.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,45.0
347837,2018,2,"['IEE2123', 'RII3001', 'IEE2713', 'TTF046']","[4.9, 4.2, 5.0, 5.9]",4.7622641509433965,265.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,35.0
347837,2018,3,['RII4001'],[5.6],4.803333333333334,300.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,5.0
347837,2019,1,"['IEE2183', 'ICM2803', 'IEE2103', 'TTF030', 'IRB2001', 'FIL9920']","[5.5, 4.7, 4.9, 6.2, 5.7, 6.7]",4.81639344262295,305.0,6.6,2.7,DPT5460,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,55.0
347837,2019,2,"['IEE2413', 'BIO141C', 'RII6001', 'IEE2783', 'IEE2714', 'ING2030']","[5.3, 4.5, 5.7, 5.3, 6.2, 5.8]",4.940277777777778,360.0,6.7,2.7,FIL9920,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,50.0
347837,2020,1,"['IEE2613', 'ICS1113', 'IEE2483', 'IEE3724', 'ICM2503']","[5.0, 4.9, 6.8, 6.4, 4.9]",5.003658536585366,410.0,6.7,2.7,FIL9920,QIM100A,M172,MAJOR EN INGENIERÍA ROBÓTICA,45.0
347838,2016,2,"['IIC1103', 'QIM100A', 'MAT1203', 'RII4001', 'ICS1513']","[5.6, 4.8, 3.9, 6.0, 4.1]",4.1,50.0,5.7,2.5,FIL188,MAT1203,N/D,N/D,45.0
347838,2016,3,['MAT1620'],[4.0],4.410526315789474,95.0,6.0,2.5,RII4001,MAT1203,N/D,N/D,10.0
347838,2017,1,"['ING2030', 'LET0003', 'MAT1203', 'IIC1005', 'DPT6100', 'FIS1513']","[5.0, 5.6, 3.8, 4.4, 6.7, 2.4]",4.371428571428571,105.0,6.0,2.5,RII4001,MAT1203,N/D,N/D,55.0
347838,2017,2,"['DPT6050', 'MAT1203', 'RII5001', 'FIS1513']","[6.6, 4.3, 6.3, 2.6]",4.403125,160.0,6.7,2.4,DPT6100,FIS1513,N/D,N/D,30.0
347838,2018,2,"['BIO141C', 'FIS1513', 'TTF010', 'GEO111']","[3.9, 3.6, 5.3, 5.1]",4.410526315789474,190.0,6.7,2.4,DPT6100,FIS1513,N/D,N/D,40.0
347839,2016,2,"['TTF069', 'ICS1513', 'MAT1203', 'IIC1103', 'MAT1610']","[5.4, 4.7, 5.1, 4.5, 4.9]",3.88,50.0,5.5,2.1,FIL188,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347839,2016,3,['QIM100A'],[5.0],4.4,100.0,5.5,2.1,FIL188,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347839,2017,1,"['MEB158', 'ICM2313', 'FIS1513', 'LET0003', 'MAT1620', 'CAR2500']","[6.6, 5.9, 2.6, 7.0, 5.0, 6.5]",4.454545454545454,110.0,5.5,2.1,FIL188,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347839,2017,2,"['MEB174', 'DPT5100', 'IIQ1003', 'ING2045', 'MAT1630']","[5.9, 6.9, 5.0, 5.1, 3.0]",4.753125,160.0,7.0,2.1,LET0003,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347839,2017,3,['MAT1630'],[4.3],4.7775,200.0,7.0,2.1,LET0003,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347839,2018,1,"['BIO110C', 'MAT1640', 'EAA203L', 'FIS1533']","[4.9, 4.1, 6.2, 1.8]",4.754761904761905,210.0,7.0,2.1,LET0003,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347839,2018,2,"['IIC2713', 'FIS1513', 'ICS1113', 'QIM130', 'IEU2022']","[6.1, 4.8, 3.9, 5.8, 6.5]",4.6739999999999995,250.0,7.0,1.8,LET0003,FIS1533,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347839,2018,3,['EYP1113'],[2.7],4.798333333333333,300.0,7.0,1.8,LET0003,FIS1533,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347839,2019,1,"['ICT2904', 'FIS1533', 'ICT2303', 'ICS1113']","[4.8, 4.5, 4.1, 4.7]",4.730645161290322,310.0,7.0,1.8,LET0003,FIS1533,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347839,2019,2,"['ICH2304', 'ICT2233', 'EYP1113', 'ICS2523', 'ICS2813']","[6.0, 4.0, 4.1, 5.8, 6.6]",4.707142857142856,350.0,7.0,1.8,LET0003,FIS1533,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347839,2020,1,"['ICT2213', 'ICT3283', 'IEU2040', 'ICS2613', 'ICT3103', 'ICS2562']","[5.1, 4.2, 6.4, 5.2, 5.5, 4.3]",4.78125,400.0,7.0,1.8,LET0003,FIS1533,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
347840,2016,2,"['LET0003', 'IMM1003', 'IIC1103', 'MAT1620', 'FIS1513']","[5.1, 5.2, 5.5, 4.5, 4.9]",5.2,50.0,5.7,4.7,FIL188,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347840,2017,1,"['TTF021', 'ICS1513', 'MAT1640', 'IIQ1003', 'MAT1630']","[5.2, 6.1, 5.4, 5.6, 4.6]",5.12,100.0,5.7,4.5,FIL188,MAT1620,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347840,2017,2,"['RII4001', 'FIS1533', 'EYP1113', 'IIC2985', 'ICS1113']","[6.0, 4.8, 4.3, 7.0, 4.8]",5.206666666666667,150.0,6.1,4.5,ICS1513,MAT1620,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
347840,2018,1,"['ICS2123', 'IIC2233', 'ICS2523', 'ICS2562']","[4.9, 5.8, 5.8, 5.2]",5.230769230769232,195.0,7.0,4.3,IIC2985,EYP1113,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347840,2018,2,"['IIC1253', 'IIC2413', 'IIC2713', 'IIC2343', 'RII5001', 'DPT9050']","[5.2, 6.3, 6.2, 5.4, 5.3, 5.9]",5.263829787234043,235.0,7.0,4.3,IIC2985,EYP1113,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347840,2019,1,"['ICS2813', 'IIC2133', 'ICS2613', 'ICS2121', 'LET051E']","[6.2, 6.3, 5.7, 5.9, 6.1]",5.356896551724137,290.0,7.0,4.3,IIC2985,EYP1113,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347840,2019,2,"['IIC2143', 'ICS3213', 'RII6001', 'FIL172', 'IIC2333', 'ING2030']","[5.9, 5.7, 6.4, 7.0, 5.7, 6.4]",5.457352941176469,340.0,7.0,4.3,IIC2985,EYP1113,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347840,2020,1,"['ICS2122', 'IEU2042', 'ICH1104', 'BIO141C', 'IIC2513']","[6.3, 6.4, 6.3, 6.9, 6.5]",5.555696202531647,395.0,7.0,4.3,IIC2985,EYP1113,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347841,2016,2,"['LET0003', 'ICS1513', 'RII4001', 'MAT1620', 'IIC1103', 'FIS1513']","[4.1, 4.5, 5.9, 3.5, 6.0, 3.8]",4.56,50.0,4.9,4.1,FIL188,MAT1610,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,55.0
347841,2016,3,['MAT1620'],[4.7],4.538095238095238,105.0,6.0,3.5,IIC1103,MAT1620,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,10.0
347841,2017,1,"['MAT1640', 'DPT5202', 'FIS1523', 'MAT1630', 'FIS1513', 'TTF098']","[4.4, 7.0, 3.7, 3.9, 4.4, 5.7]",4.552173913043479,115.0,6.0,3.5,IIC1103,MAT1620,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,55.0
347841,2017,2,"['DPT6000', 'ING1024', 'FIS1523', 'ICH2304', 'MAT1630', 'BIO141C']","[6.9, 4.9, 5.4, 5.1, 4.2, 5.0]",4.5852941176470585,170.0,7.0,3.5,DPT5202,MAT1620,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,55.0
347841,2018,1,"['DPT5050', 'EYP1113', 'ICE2005', 'FIS1533', 'AST0111', 'ICE2604']","[6.6, 2.8, 4.1, 5.0, 5.4, 4.7]",4.711111111111111,225.0,7.0,3.5,DPT5202,MAT1620,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,55.0
347841,2018,2,"['DPT5100', 'EYP1113', 'IIC2233', 'ICE2313', 'FIS0102']","[5.8, 3.5, 4.6, 4.5, 5.3]",4.689285714285714,280.0,7.0,2.8,DPT5202,EYP1113,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,45.0
347841,2018,3,['EYP1113'],[4.0],4.68,325.0,7.0,2.8,DPT5202,EYP1113,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,10.0
347841,2019,1,"['IIC2143', 'ICE2114', 'IIC1253', 'ICC2304', 'AST1526']","[5.2, 3.8, 4.3, 4.7, 5.3]",4.659701492537314,335.0,7.0,2.8,DPT5202,EYP1113,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,50.0
347841,2019,2,"['ICS1113', 'ASP5022', 'ICE2413']","[3.9, 5.4, 4.0]",4.65974025974026,385.0,7.0,2.8,DPT5202,EYP1113,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,30.0
347841,2020,1,"['ICE2703', 'ICH1104', 'ICE2533', 'ING2030']","[5.8, 5.1, 4.5, 6.0]",4.643373493975903,415.0,7.0,2.8,DPT5202,EYP1113,M073,MAJOR EN INGENIERÍA ESTRUCTURAL,40.0
347842,2016,2,"['MAT1620', 'LET0003', 'RII3001', 'MAT1203', 'ICS1513', 'QIM100A']","[5.4, 5.7, 5.3, 6.0, 4.1, 4.5]",4.1,50.0,4.6,3.1,ING1004,QIM100A,M146,MAJOR EN INGENIERÍA BIOLÓGICA,55.0
347842,2016,3,['IIC1103'],[5.1],4.652380952380953,105.0,6.0,3.1,MAT1203,QIM100A,M146,MAJOR EN INGENIERÍA BIOLÓGICA,10.0
347842,2017,1,"['BIO141C', 'FIS1523', 'MAT1640', 'QIM200', 'MAT1630']","[5.0, 3.6, 3.8, 4.0, 4.0]",4.691304347826087,115.0,6.0,3.1,MAT1203,QIM100A,M146,MAJOR EN INGENIERÍA BIOLÓGICA,50.0
347842,2017,2,"['DPT5460', 'EYP1113', 'FIS1523', 'ICE1513', 'IIQ2663', 'BIO151E']","[6.9, 3.5, 5.5, 4.8, 4.9, 4.4]",4.506060606060606,165.0,6.0,3.1,MAT1203,QIM100A,M146,MAJOR EN INGENIERÍA BIOLÓGICA,55.0
347842,2018,1,"['EYP1113', 'RII4001', 'FIS1533', 'IIQ2043', 'MAT1640']","[2.6, 5.4, 3.6, 4.2, 5.0]",4.586363636363637,220.0,6.9,3.1,DPT5460,QIM100A,M146,MAJOR EN INGENIERÍA BIOLÓGICA,45.0
347842,2018,2,"['IIQ2133', 'RII5001', 'AST1016', 'EYP1113', 'FIS1533']","[5.4, 5.0, 4.6, 4.0, 4.7]",4.4905660377358485,265.0,6.9,2.6,DPT5460,EYP1113,M146,MAJOR EN INGENIERÍA BIOLÓGICA,45.0
347842,2019,1,"['BIO228C', 'IIC1253', 'IIC2233', 'TTF063']","[3.9, 4.3, 3.9, 4.9]",4.52258064516129,310.0,6.9,2.6,DPT5460,EYP1113,M146,MAJOR EN INGENIERÍA BIOLÓGICA,40.0
347842,2019,2,"['IIC2433', 'IIQ2003', 'BIO228C', 'ICS1113', 'IIQ2113']","[5.2, 5.1, 4.2, 4.0, 5.9]",4.491428571428571,350.0,6.9,2.6,DPT5460,EYP1113,M146,MAJOR EN INGENIERÍA BIOLÓGICA,50.0
347842,2020,1,"['ICH1104', 'IIC2233', 'RII6001', 'IIQ2683', 'IIQ2673']","[3.9, 3.9, 5.3, 4.8, 4.7]",4.54,400.0,6.9,2.6,DPT5460,EYP1113,M146,MAJOR EN INGENIERÍA BIOLÓGICA,45.0
347843,2016,2,"['LET0003', 'MAT1203', 'TTF081', 'MAT1610', 'QIM100A']","[5.8, 4.6, 5.9, 4.9, 5.8]",3.6,50.0,5.5,2.1,FIL188,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
347843,2016,3,['IIC1103'],[4.5],4.5,100.0,5.9,2.1,TTF081,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,10.0
347843,2017,1,"['RII2001', 'BIO141C', 'ICM2313', 'ICS1513', 'MAT1620']","[6.4, 5.2, 6.1, 4.5, 4.8]",4.5,110.0,5.9,2.1,TTF081,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,45.0
347843,2018,1,"['FIS1523', 'MAT1640', 'MAT1630', 'FIS1513']","[4.5, 4.5, 4.3, 5.2]",4.7290322580645165,155.0,6.4,2.1,RII2001,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,40.0
347843,2018,2,"['ICH1104', 'ICM2122', 'FIS1533', 'ICM1001', 'ING1024']","[4.7, 4.4, 3.4, 5.2, 5.0]",4.707692307692309,195.0,6.4,2.1,RII2001,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,50.0
347843,2018,3,['RII3001'],[5.6],4.673469387755102,245.0,6.4,2.1,RII2001,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,5.0
